metric,reference_agent,comparison_agent,difference_definition,seed_count,common_seeds,mean_difference,sample_stddev,ci95_low,ci95_high,comparison_wins,ties,reference_wins
lines_removed,StateGoalHeuristicAgent,GeneticAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",75.75,24.324043473672113,60.295135901441114,91.20486409855889,12,0,0
lines_removed,StateGoalHeuristicAgent,QTableAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",-38.0,24.34599089639345,-53.46880891969189,-22.531191080308112,0,0,12
lines_removed,StateGoalHeuristicAgent,DQNAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",70.58333333333333,34.06266506771235,48.94080255813448,92.22586410853218,11,0,1
lines_removed,GeneticAgent,QTableAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",-113.75,3.9571569224748857,-116.26427450866532,-111.23572549133468,0,0,12
lines_removed,GeneticAgent,DQNAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",-5.166666666666667,23.119583722791194,-19.856248390105765,9.52291505677243,6,1,5
lines_removed,QTableAgent,DQNAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",108.58333333333333,23.51965651161263,93.63955577327442,123.52711089339223,12,0,0
