metric,reference_agent,comparison_agent,difference_definition,seed_count,common_seeds,mean_difference,sample_stddev,ci95_low,ci95_high,comparison_wins,ties,reference_wins
pieces_placed,StateGoalHeuristicAgent,GeneticAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",164.0,60.85003921713833,125.33746893230338,202.66253106769662,12,0,0
pieces_placed,StateGoalHeuristicAgent,QTableAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",-109.91666666666667,63.034562428925135,-149.96718692270917,-69.86614641062415,0,0,12
pieces_placed,StateGoalHeuristicAgent,DQNAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",149.75,79.14443068903148,99.4636887713292,200.0363112286708,11,0,1
pieces_placed,GeneticAgent,QTableAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",-273.9166666666667,4.756972553924174,-276.93912320934834,-270.89421012398503,0,0,12
pieces_placed,GeneticAgent,DQNAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",-14.25,49.363448015713004,-45.614250000000006,17.114250000000006,0,11,1
pieces_placed,QTableAgent,DQNAgent,comparison_minus_reference,12,"[1000000, 1000001, 1000002, 1000003, 1000004, 1000005, 1000006, 1000007, 1000008, 1000009, 1000010, 1000011]",259.6666666666667,49.25136515566822,228.37363119856164,290.95970213477176,12,0,0
